,env_id,episodes,is_success,collision,timeout,out_of_bounds,step,success_rate,out_of_bounds_rate,timeout_rate,collision_rate,cumulated_rewards,sim_time,cpu_time_steps,cpu_time_full,inference_time,action_cpu_time_ur5_1,position_ee_link_ur5_1,velocity_ee_link_ur5_1,rotation_ee_link_ur5_1,position_rotation_sensor_cpu_time_ur5_1,joints_angles_ur5_1,joints_velocities_ur5_1,joints_sensor_cpu_time_ur5_1,shaking_ur5_1,reward_ur5_1,distance_ur5_1,distance_threshold_ur5_1,ur5_1_closestObstDistance_robot,ur5_1_closestObstDistance_ee,obstacles
10,0,1,False,False,False,False,11,0.0,0.0,0.0,0.0,0.0,0.04583333325999999,0.015625,3.109375,3.109375,0.0,[0.00096484 0.38211265 0.37823513],[-6.47568415 -0.51745892 -0.1970458 ],[-0.05449947  0.99150044  0.06942619  0.09558621],0.0,[-1.75035497  1.23250407 -2.14598061 -0.86682783 -1.72243337 -0.30473032],[10.          0.24328902 -1.98662296  5.01098156 10.          9.99652295],0.0,1,-0.006953520738493993,0.19535207384939923,0.01,0.04066062903056651,0.04066062903056651,"[['Box', [0.002, 0.1, 0.05], array([0. , 0.4, 0.3]), array([0, 0, 0, 1])]]"
11,0,1,False,False,False,False,12,0.0,0.0,0.0,0.0,0.0,0.04999999991999999,0.03125,3.125,3.125,0.0,[-0.02222505  0.3810291   0.37471142],[-5.56557334 -0.26005268 -0.84568977],[-0.08261635  0.99144435  0.0693911   0.07346792],0.0,[-1.71521059  1.23631934 -2.14600318 -0.85857018 -1.68076672 -0.3216011 ],"[ 8.43465212e+00  9.15666094e-01 -5.41808133e-03  1.98183522e+00
  9.99999798e+00 -4.04898536e+00]",0.0,0,-0.0017097098021149006,0.17097098021149004,0.01,0.04248381425055204,0.04248381425055204,"[['Box', [0.002, 0.1, 0.05], array([0. , 0.4, 0.3]), array([0, 0, 0, 1])]]"
12,0,1,False,False,False,False,13,0.0,0.0,0.0,0.0,0.0,0.05416666657999999,0.03125,3.125,3.125,0.0,[-0.04299919  0.3753061   0.37321717],[-4.98579384 -1.3735199  -0.35862207],[-0.12290577  0.98813266  0.05685429  0.07249522],0.0,[-1.67354392  1.23612252 -2.15094607 -0.8282553  -1.68487452 -0.36002888],[10.         -0.0472374  -1.18629339  7.2755728  -0.98587406 -9.22266893],0.0,0,-0.0014922509918655217,0.14922509918655216,0.01,0.05292657681067224,0.05292657681067224,"[['Box', [0.002, 0.1, 0.05], array([0. , 0.4, 0.3]), array([0, 0, 0, 1])]]"
13,0,1,False,False,False,False,14,0.0,0.0,0.0,0.0,0.0,0.058333333239999986,0.03125,3.125,3.125,0.0,[-0.06330636  0.37361473  0.37096658],[-4.87372131 -0.40592909 -0.54013968],[-0.14221227  0.98653662  0.05006996  0.06335671],0.0,[-1.63566195  1.23164118 -2.14448432 -0.81073857 -1.67253133 -0.35909993],[ 9.09167324 -1.07552172  1.55081975  4.20401348  2.96236793  0.22294909],0.0,0,-0.0013198376988936156,0.13198376988936156,0.01,0.0670190445304615,0.0670190445304615,"[['Box', [0.002, 0.1, 0.05], array([0. , 0.4, 0.3]), array([0, 0, 0, 1])]]"
14,0,1,False,False,False,False,15,0.0,0.0,0.0,0.0,0.0,0.062499999899999985,0.03125,3.125,3.125,0.0,[-0.08357336  0.37596896  0.36718851],[-4.86407877  0.56501627 -0.90673685],[-0.13940102  0.98781335  0.05530601  0.04163466],0.0,[-1.60483877  1.23066389 -2.13011918 -0.82301852 -1.63206191 -0.31982117],[ 7.39756433 -0.2345498   3.44763432 -2.94718742  9.71266003  9.4269014 ],0.0,0,-0.0011510093611409678,0.11510093611409677,0.01,0.07140312165794571,0.0824904125980423,"[['Box', [0.002, 0.1, 0.05], array([0. , 0.4, 0.3]), array([0, 0, 0, 1])]]"
15,0,1,False,False,False,False,16,0.0,0.0,0.0,0.0,0.0,0.06666666655999999,0.03125,3.125,3.125,0.0,[-0.09858438  0.37176535  0.35683489],[-3.60264481 -1.00886822 -2.48486996],[-0.17857815  0.98238897  0.02582523  0.04852761],0.0,[-1.56822264  1.22988035 -2.11066692 -0.78619569 -1.65588445 -0.36148783],[ 8.78787155 -0.18804888  4.66854155  8.83747868 -5.71740924 -9.99999819],0.0,0,-0.0009748992797972336,0.09748992797972335,0.01,0.06584348020357654,0.09376617583149964,"[['Box', [0.002, 0.1, 0.05], array([0. , 0.4, 0.3]), array([0, 0, 0, 1])]]"
16,0,1,False,False,False,False,17,0.0,0.0,0.0,0.0,0.0,0.07083333321999999,0.046875,3.140625,3.125,0.0,[-0.10968302  0.37980101  0.35214189],[-2.66367495  1.92855835 -1.12632036],[-0.20510134  0.9757902   0.0292669   0.07007392],0.0,[-1.53537516  1.22582608 -2.07897396 -0.82786236 -1.69755111 -0.38562626],"[  7.88339353  -0.97302597   7.60631021 -10.         -10.
  -5.79322245]",0.015625,0,-0.0008167598565728293,0.08167598565728293,0.01,0.05699716474554875,0.1042672008387787,"[['Box', [0.002, 0.1, 0.05], array([0. , 0.4, 0.3]), array([0, 0, 0, 1])]]"
17,0,1,False,False,False,False,18,0.0,0.0,0.0,0.0,0.0,0.07499999987999999,0.046875,3.140625,3.125,0.0,[-0.12343883  0.38284713  0.33979216],[-3.30139339  0.73107004 -2.96393395],[-0.20362073  0.97514266  0.00973403  0.08683692],0.0,[-1.49801342  1.2212674  -2.03857081 -0.82446832 -1.73921778 -0.34395959],"[  8.96681785  -1.0940824    9.69675815   0.8145684  -10.
  10.        ]",0.0,0,-0.0006893645255949761,0.06893645255949761,0.01,0.04629692029214415,0.11718527949054439,"[['Box', [0.002, 0.1, 0.05], array([0. , 0.4, 0.3]), array([0, 0, 0, 1])]]"
18,0,1,False,False,False,False,19,0.0,0.0,0.0,0.0,0.0,0.07916666653999999,0.046875,3.140625,3.125,0.0,[-0.1449697   0.38763827  0.32782871],[-5.16740979  1.14987374 -2.87122965],[-0.21651737  0.97413188  0.00230462  0.06466863],0.0,[-1.46756753  1.21443221 -1.99690414 -0.8360469  -1.69755111 -0.33689217],[ 7.30701313 -1.64044696 10.         -2.77885911 10.          1.6961815 ],0.0,0,-0.0005082453132342183,0.05082453132342184,0.01,0.038556906563643814,0.13789872230943845,"[['Box', [0.002, 0.1, 0.05], array([0. , 0.4, 0.3]), array([0, 0, 0, 1])]]"
19,0,1,False,False,False,False,20,0.0,0.0,0.0,0.0,0.0,0.08333333319999998,0.046875,3.140625,3.125,0.0,[-0.15318383  0.39062947  0.31957397],[-1.97139144  0.71788788 -1.9811368 ],[-0.209493    0.97411919 -0.01177007  0.0840597 ],0.0,[-1.44236375  1.20656178 -1.96356205 -0.83247198 -1.73921778 -0.29582534],[ 6.04890837 -1.88890309  8.00210157  0.85798055 -9.99999938  9.856039  ],0.0,0,-0.00030863458766725656,0.030863458766725655,0.01,0.035522806734600246,0.14680390333934487,"[['Box', [0.002, 0.1, 0.05], array([0. , 0.4, 0.3]), array([0, 0, 0, 1])]]"
20,0,1,False,False,False,False,21,0.0,0.0,0.0,0.0,0.0,0.08749999985999998,0.046875,3.140625,3.125,0.0,[-0.1602121   0.40083408  0.31531915],[-1.68678403  2.44910717 -1.02115631],[-0.2031247   0.97344804 -0.00360566  0.10548158],0.0010004043579101562,[-1.42191034  1.19666226 -1.92651755 -0.87413862 -1.78088443 -0.26443167],[ 4.90881856 -2.3758843   8.89068067 -9.99999211 -9.99999644  7.53447975],0.0,0,-0.00021933624089373266,0.021933624089373265,0.01,0.03370046333721379,0.15444625221301816,"[['Box', [0.002, 0.1, 0.05], array([0. , 0.4, 0.3]), array([0, 0, 0, 1])]]"
21,0,1,False,False,False,False,22,0.0,0.0,0.0,0.0,0.0,0.09166666651999998,0.046875,3.140625,3.125,0.0,[-0.1636529   0.40534359  0.30363074],[-0.82579136  1.08228207 -2.8052187 ],[-0.21116431  0.9690966  -0.02471774  0.12510203],0.0010006427764892578,[-1.40718581  1.18852871 -1.88485088 -0.86533114 -1.8225511  -0.26204194],"[  3.53388665  -1.95205257  10.           2.11379511 -10.
   0.57353611]",0.0,0,-0.00018429841301320315,0.018429841301320315,0.01,0.032716953870330474,0.1586461449809831,"[['Box', [0.002, 0.1, 0.05], array([0. , 0.4, 0.3]), array([0, 0, 0, 1])]]"
22,0,1,False,False,False,False,23,0.0,0.0,0.0,0.0,0.0,0.09583333317999998,0.046875,3.140625,3.125,0.0,[-0.16224246  0.40328267  0.29154864],[ 0.33850551 -0.4946208  -2.89970398],[-0.20437811  0.9664551  -0.05633009  0.14498664],0.0010013580322265625,[-1.39952902  1.18627012 -1.85659377 -0.82366447 -1.86421775 -0.23120558],[ 1.83762956 -0.5420608   6.78170742 10.         -9.99999813  7.40072755],0.0,0,-0.00015104232501166555,0.015104232501166555,0.01,0.03270660403869777,0.15807534325898526,"[['Box', [0.002, 0.1, 0.05], array([0. , 0.4, 0.3]), array([0, 0, 0, 1])]]"
23,0,1,False,False,False,False,24,0.0,0.0,0.0,0.0,0.0,0.09999999983999998,0.046875,3.140625,3.125,0.0,[-0.15863748  0.40968007  0.28716421],[ 0.8651948   1.53537512 -1.05226278],[-0.22376558  0.95927143 -0.05037608  0.16489282],0.0,[-1.39858614  1.19145771 -1.83993899 -0.86533114 -1.9058844  -0.27287224],"[  0.22629148   1.24502076   3.9971449  -10.          -9.99999523
 -10.        ]",0.0,1,-0.005152341455379664,0.015234145537966376,0.01,0.03149846115663445,0.15508719337988808,"[['Box', [0.002, 0.1, 0.05], array([0. , 0.4, 0.3]), array([0, 0, 0, 1])]]"
24,0,1,False,False,False,False,25,0.0,0.0,0.0,0.0,0.0,0.10416666649999998,0.046875,3.140625,3.125,0.0,[-0.149616    0.40398496  0.27926975],[ 2.16515422 -1.36682511 -1.89466954],[-0.21988887  0.95509398 -0.07442615  0.18413353],0.0,[-1.40384199  1.20224444 -1.83730135 -0.83023997 -1.94755105 -0.26117234],[-1.26140401  2.58881571  0.63303377  8.4218806  -9.99999674  2.80797708],0.0,1,-0.005182501298854874,0.018250129885487416,0.01,0.028760829695523252,0.14685059295029398,"[['Box', [0.002, 0.1, 0.05], array([0. , 0.4, 0.3]), array([0, 0, 0, 1])]]"
25,0,1,False,False,False,False,26,0.0,0.0,0.0,0.0,0.0,0.10833333315999998,0.0625,3.15625,3.140625,0.0,[-0.15063246  0.40533629  0.27720305],[-0.2439487   0.32431841 -0.4960084 ],[-0.23485884  0.95370591 -0.06323618  0.17688297],0.0,[-1.4055268   1.21230902 -1.84006496 -0.86710043 -1.93356856 -0.29963626],[-0.40435459  2.41549983 -0.6632655  -8.8465098   3.35579769 -9.23134089],0.0,1,-0.005211132767083678,0.021113276708367754,0.01,0.02773553805642765,0.1475772664283846,"[['Box', [0.002, 0.1, 0.05], array([0. , 0.4, 0.3]), array([0, 0, 0, 1])]]"
26,0,1,False,False,False,False,27,0.0,0.0,0.0,0.0,0.0,0.11249999981999997,0.0625,3.15625,3.140625,0.0,[-0.15339185  0.40663287  0.27925125],[-0.66225529  0.31117916  0.49156666],[-0.24892783  0.95173186 -0.04518017  0.17378208],0.0,[-1.40271856  1.22082144 -1.84874238 -0.90876705 -1.92550403 -0.33353729],[ 0.67397896  2.04298161 -2.08257973 -9.99999045  1.93548878 -8.13624799],0.0,1,-0.00523421715983849,0.023421715983848974,0.01,0.028766741630587428,0.15009532509385295,"[['Box', [0.002, 0.1, 0.05], array([0. , 0.4, 0.3]), array([0, 0, 0, 1])]]"
27,0,1,False,False,False,False,28,0.0,0.0,0.0,0.0,0.0,0.11666666647999997,0.0625,3.15625,3.140625,0.0,[-0.15385252  0.4078581   0.28677636],[-0.11056066  0.29405594  1.80602789],[-0.230592    0.95360577 -0.01818077  0.19269846],0.0,[-1.39485933  1.22762795 -1.86307813 -0.95043368 -1.95887493 -0.29714284],[ 1.88621492  1.63356036 -3.44058015 -9.9999895  -8.00901576  8.73466909],0.0,2,-0.010220456426790706,0.022045642679070655,0.01,0.032117518086103906,0.150955782079173,"[['Box', [0.002, 0.1, 0.05], array([0. , 0.4, 0.3]), array([0, 0, 0, 1])]]"
28,0,1,False,False,False,False,29,0.0,0.0,0.0,0.0,0.0,0.12083333313999997,0.0625,3.15625,3.140625,0.0,[-0.14957924  0.40163207  0.29330504],[ 1.02558732 -1.49424792  1.56688214],[-0.23106681  0.94911575 -0.02020573  0.2130236 ],0.0,[-1.39144821  1.23393833 -1.88637088 -0.93079848 -2.00054158 -0.29592333],[ 0.81866817  1.51449252 -5.59026202  4.71244812 -9.99999772  0.2926812 ],0.0,2,-0.0101585737281221,0.015857372812209915,0.01,0.03456062031953382,0.14734867602392304,"[['Box', [0.002, 0.1, 0.05], array([0. , 0.4, 0.3]), array([0, 0, 0, 1])]]"
29,0,1,True,False,False,False,30,0.3333333333333333,0.0,0.0,0.0,4.949981035635931,0.12499999979999997,0.0625,3.15625,3.140625,0.0,[-0.1482252   0.39671257  0.29525512],[ 0.32496929 -1.1806798   0.46802044],[-0.21297634  0.95261437 -0.02357865  0.21589588],0.0,[-1.39105287  1.23577127 -1.89869014 -0.90446538 -2.00625438 -0.25425666],[ 0.09488197  0.43990572 -2.95662227  6.31994286 -1.37107164 10.        ],0.0,2,9.99,0.006903853200354875,0.01,0.035759105651773176,0.14611438604928378,"[['Box', [0.002, 0.1, 0.05], array([0. , 0.4, 0.3]), array([0, 0, 0, 1])]]"
30,0,2,False,False,False,False,1,0.3333333333333333,0.0,0.0,0.0,4.949981035635931,0.00416666666,0.0,0.0,0.0,0.0,[0.14263819 0.39551279 0.29843423],[-1.31983638  0.33307314  0.74353695],[ 0.01110079  0.99986899  0.007458   -0.0091254 ],0.0,[-2.05063661  1.24978428 -1.95664407 -0.89674656 -1.54669242 -0.45920431],[ 1.16172676 -0.51439957 -1.47156978  1.32301241  5.50265133  6.48110716],0.0,2,-0.012982318594624122,0.2982318594624122,0.01,0.07683567228235133,0.1339119098889485,"[['Box', [0.002, 0.1, 0.05], array([0. , 0.4, 0.3]), array([0, 0, 0, 1])]]"
31,0,2,False,False,False,False,2,0.3333333333333333,0.0,0.0,0.0,4.949981035635931,0.00833333332,0.0,0.0,0.0,0.0,[0.14318357 0.39446819 0.30556402],[ 0.1308918  -0.25070429  1.71114922],[0.00306568 0.99974859 0.01376097 0.01743453],0.0,[-2.04212569  1.25222213 -1.97226377 -0.91886459 -1.58835908 -0.46713836],"[  2.04262105   0.58508485  -3.74872863  -5.30832648 -10.
  -1.90417264]",0.0,3,-0.017926767805493377,0.29267678054933755,0.01,0.07548959835412042,0.13262120798971705,"[['Box', [0.002, 0.1, 0.05], array([0. , 0.4, 0.3]), array([0, 0, 0, 1])]]"
32,0,2,False,False,False,False,3,0.3333333333333333,0.0,0.0,0.0,4.949981035635931,0.01249999998,0.0,0.0,0.0,0.0,[0.1382385  0.39230612 0.31450626],[-1.18681669 -0.51889658  2.14613915],[0.01753446 0.99907786 0.01804298 0.03479177],0.0,[-2.02835627  1.25202869 -1.99398066 -0.9190901  -1.61714117 -0.42547171],[ 3.30466124 -0.04642676 -5.21205255 -0.05412355 -6.90770013  9.99999606],0.0,4,-0.022932885393714537,0.2932885393714535,0.01,0.07590573689622954,0.12648266177984208,"[['Box', [0.002, 0.1, 0.05], array([0. , 0.4, 0.3]), array([0, 0, 0, 1])]]"
33,0,2,False,False,False,False,4,0.3333333333333333,0.0,0.0,0.0,4.949981035635931,0.01666666664,0.015625,0.015625,0.015625,0.0,[0.13156219 0.39159557 0.3279047 ],[-1.60231591 -0.17053127  3.21562529],[0.00100262 0.99760777 0.0383723  0.05749179],0.0,[-2.01148121  1.25626919 -2.02470548 -0.94895309 -1.64078265 -0.44439657],[ 4.05001479  1.0177205  -7.3739573  -7.16711819 -5.67395678 -4.5419677 ],0.0,5,-0.027887058415545604,0.2887058415545602,0.01,0.0762143173884912,0.11926570242938024,"[['Box', [0.002, 0.1, 0.05], array([0. , 0.4, 0.3]), array([0, 0, 0, 1])]]"
34,0,2,False,False,False,False,5,0.3333333333333333,0.0,0.0,0.0,4.949981035635931,0.0208333333,0.015625,0.015625,0.015625,0.0,[0.11432577 0.38905722 0.34054571],[-4.13674057 -0.60920477  3.03384305],[-0.01461379  0.99706948  0.05444332  0.05171948],0.0,[-1.98897783  1.25699946 -2.06148822 -0.93664946 -1.61759573 -0.45243739],[ 5.40081008  0.17526537 -8.827857    2.95287084  5.56486119 -1.92979574],0.0,4,-0.022830663749354302,0.2830663749354301,0.01,0.07986419517188625,0.10387072645916047,"[['Box', [0.002, 0.1, 0.05], array([0. , 0.4, 0.3]), array([0, 0, 0, 1])]]"
35,0,2,False,False,False,False,6,0.3333333333333333,0.0,0.0,0.0,4.949981035635931,0.024999999959999998,0.015625,0.015625,0.015625,0.0,[0.09996619 0.3877286  0.35548374],[-3.44629884 -0.31886816  3.58512641],[-0.01500761  0.99460047  0.07749452  0.06737433],0.0,[-1.96046107  1.2592892  -2.09619192 -0.95793834 -1.63190295 -0.427474  ],[ 6.84402303  0.54953798 -8.32888782 -5.1093299  -3.43373302  5.99121465],0.0,4,-0.02267641199478828,0.26764119947882814,0.01,0.07557114022720963,0.09129427484439663,"[['Box', [0.002, 0.1, 0.05], array([0. , 0.4, 0.3]), array([0, 0, 0, 1])]]"
36,0,2,False,False,False,False,7,0.3333333333333333,0.0,0.0,0.0,4.949981035635931,0.029166666619999997,0.015625,0.015625,0.015625,0.0,[0.08174171 0.38101408 0.36002156],[-4.37387646 -1.61148548  1.089077  ],[-0.00963997  0.99530691  0.07045216  0.06563281],0.0,[-1.92933008  1.26125905 -2.12305201 -0.91627167 -1.64081158 -0.38580733],[ 7.47143865  0.47276438 -6.4464219  10.         -2.13807102 10.        ],0.0,4,-0.022563437715345656,0.2563437715345655,0.01,0.06725527971847976,0.07500937668396439,"[['Box', [0.002, 0.1, 0.05], array([0. , 0.4, 0.3]), array([0, 0, 0, 1])]]"
37,0,2,False,False,False,False,8,0.3333333333333333,0.0,0.0,0.0,4.949981035635931,0.033333333279999995,0.015625,0.015625,0.015625,0.0,[0.05882071 0.37647769 0.36069381],[-5.50103993 -1.08873367  0.16134024],[-0.00861539  0.99658847  0.06232475  0.0534123 ],0.0,[-1.89150627  1.26302645 -2.14008723 -0.87460501 -1.62992245 -0.34414066],[ 9.07771209  0.4241753  -4.08845419 10.          2.61339046 10.        ],0.0,4,-0.022401401072662096,0.24014010726620946,0.01,0.05452982436850997,0.05452982436850997,"[['Box', [0.002, 0.1, 0.05], array([0. , 0.4, 0.3]), array([0, 0, 0, 1])]]"
38,0,2,False,False,False,False,9,0.3333333333333333,0.0,0.0,0.0,4.949981035635931,0.037499999939999994,0.015625,0.015625,0.015625,0.0,[0.0419931  0.37308851 0.36027154],[-4.03862447 -0.81340313 -0.10134459],[-0.01266995  0.99627656  0.05112926  0.06825174],0.0,[-1.84983961  1.26559299 -2.14705208 -0.8552853  -1.67043172 -0.31292235],[10.          0.61596836 -1.67156327  4.63672907 -9.72222387  7.49239429],0.0,3,-0.01718730713874783,0.21873071387478335,0.01,0.039563733845607,0.039563733845607,"[['Box', [0.002, 0.1, 0.05], array([0. , 0.4, 0.3]), array([0, 0, 0, 1])]]"
39,0,2,False,False,False,False,10,0.3333333333333333,0.0,0.0,0.0,4.949981035635931,0.04166666659999999,0.015625,0.015625,0.015625,0.0,[0.01480184 0.37006697 0.35981467],[-6.52590306 -0.72516918 -0.1096487 ],[-0.01424434  0.9974187   0.05432687  0.04473986],0.0,[-1.80817294  1.27192197 -2.16040993 -0.83817905 -1.62876505 -0.27125578],[ 9.9999993   1.51895606 -3.20588421  4.10550058 10.          9.9999783 ],0.0,2,-0.012030227554661523,0.20302275546615217,0.01,0.023880182322146913,0.023880182322146913,"[['Box', [0.002, 0.1, 0.05], array([0. , 0.4, 0.3]), array([0, 0, 0, 1])]]"
40,0,2,False,False,False,False,11,0.3333333333333333,0.0,0.0,0.0,4.949981035635931,0.04583333325999999,0.015625,0.015625,0.015625,0.0,[-0.00382616  0.36893359  0.35934576],[-4.47072063 -0.27201176 -0.11253834],[-0.04738187  0.99627262  0.05064222  0.0512949 ],0.0,[-1.76650628  1.27292751 -2.1614148  -0.83375047 -1.64436166 -0.29688655],[10.          0.24132858 -0.24116836  1.06285767 -3.74318591 -6.15138496],0.0,1,-0.006778578879546848,0.17785788795468482,0.01,0.0228770889096281,0.0228770889096281,"[['Box', [0.002, 0.1, 0.05], array([0. , 0.4, 0.3]), array([0, 0, 0, 1])]]"
